,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
924,926,2018_11_07_12_21,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,0.2256632206939049,-0.0898220876429767,10.071920844991606,-0.4059731631057842,-0.3142180171964565,0.646389721208963,
925,927,2018_11_07_12_22,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,0.2261729664613701,-0.0888777003891374,10.062418167973108,-0.3865885416666667,-0.167724609375,0.6863606770833334,
926,928,2018_11_07_12_23,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.597768376930555,1.5194306445011172,-4.579130624378505,-0.6055501302083334,0.1790852864583333,0.4612386067708333,
927,929,2018_11_07_12_24,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.985029205819808,3.0125139954672657,-5.619259037437045,-0.5650634765625,-0.0197916666666666,0.5644938151041666,
928,930,2018_11_07_12_25,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,5.299778592902029,-4.794288376114226,-2.086265270606937,-0.640283203125,0.2610758463541666,0.2792317708333333,
929,931,2018_11_07_12_26,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.064461996973125,-0.414826945744682,-4.696642207852166,-0.3813639322916666,-0.2452311197916666,0.4215657552083333,
930,932,2018_11_07_12_27,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.740281134434469,2.02349988807391,-6.339541701399747,-0.462353515625,-0.0337646484375,0.8030680338541667,
931,933,2018_11_07_12_28,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,7.30211133815131,2.310290574397761,-5.620202063249328,-0.3328450520833333,-0.1647705078125,0.646044921875,
932,934,2018_11_07_12_29,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.840534590761475,1.949791755655094,-6.254846460750265,-0.5006998697916667,0.0140787760416666,0.8295654296875,
933,935,2018_11_07_12_30,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.848422303919363,1.937440019876819,-6.2510500381299074,-0.484619140625,-0.380810546875,0.5416341145833333,
934,936,2018_11_07_12_31,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.768990091657336,1.5083068526315833,-6.432762899216112,-0.5201009114583334,-0.1591471354166666,0.6851318359375,
935,937,2018_11_07_12_32,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.863795587793932,1.8135501286674087,-6.265259773460269,-0.6588473814486712,-0.0095183038040646,0.7251986711829078,
936,938,2018_11_07_12_33,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.827070220660678,1.689362645184767,-6.333624631131023,-0.5235432942708333,0.0200032552083333,0.8298177083333333,
937,939,2018_11_07_12_34,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.904424595576661,1.8938350024076205,-6.206654135386352,-0.4913492838541666,0.0086181640625,0.8444498697916667,
938,940,2018_11_07_12_35,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.735825146752539,2.680961610464724,-6.080812537234049,-0.1875732421875,-0.635302734375,0.3121744791666667,
939,941,2018_11_07_12_36,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.640939164949626,3.02660870358343,-6.061465956998896,0.1075927734375,-0.9550211588541668,0.1460286458333333,
940,942,2018_11_07_12_37,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.825115715845453,3.072715242553197,-5.839601370660682,-0.2377604166666666,-0.5269775390625,0.5324137369791667,
941,943,2018_11_07_12_38,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.790725567693182,3.0800346124860045,-5.8728252756998645,-0.4574055989583333,0.0275716145833333,0.8703043619791667,
942,944,2018_11_07_12_39,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.830693674482388,3.0292908321768364,-5.860771951482908,-0.3961588541666667,-0.2685221354166666,0.6598958333333333,
943,945,2018_11_07_12_40,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.814490617245244,3.078310694624852,-5.850293430403118,-0.0849283854166666,-0.4878092447916666,0.5552327473958333,
944,946,2018_11_07_12_41,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.804299851791715,3.073420393561024,-5.867865229451271,-0.3064453125,-0.1843098958333333,0.745556640625,
945,947,2018_11_07_12_42,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.839307469019588,3.1258080901400613,-5.799650379999989,-0.4472086588541666,0.0265869140625,0.8749104817708333,
946,948,2018_11_07_12_43,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,6.893656480504175,3.1952680642016893,-5.703029307731089,-0.4602213541666666,0.0397379557291666,0.8697347005208333,
947,949,2018_11_07_12_44,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,7.31286307467786,2.6898487103921576,-5.4413384984873945,-0.511024622199062,-0.0047387962480458,0.6601012897342365,
948,950,2018_11_07_12_45,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,7.648052863122567,2.569931037213199,-5.015697865920533,-0.3824300130208333,0.0203694661458333,0.8437093098958334,
949,951,2018_11_07_12_46,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,7.785691833501397,2.3844371480672124,-4.94186644179272,-0.3274088541666666,-0.2153238932291666,0.7625895182291667,
950,952,2018_11_07_12_47,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,7.7948961136618,2.300819809910412,-4.965645464053738,-0.4695475260416666,0.0353841145833333,0.862353515625,
951,953,2018_11_07_12_48,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,7.724563465509513,2.4011054712765945,-5.028851891153392,-0.504443359375,0.0420003255208333,0.8417399088541667,
952,954,2018_11_07_12_49,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,7.818149098992179,2.2829584640537464,-4.938089377211623,-0.4106038411458333,-0.1147542317708333,0.787353515625,
953,955,2018_11_07_12_50,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,3.228590369162599,-5.146268120093489,1.775582050926876,-0.5651204427083333,0.484423828125,0.0349527994791666,
954,956,2018_11_07_12_51,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,2.0,1.8883072822741305,-8.97997493611646,0.3705469502103589,-0.3384195963541667,0.6966389973958333,0.0312906901041666,
955,957,2018_11_07_12_52,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,2.0,-0.4598368648988808,-6.644397727786672,2.019573473084828,-0.5714436848958333,0.5453857421875,0.1635823567708333,
956,958,2018_11_07_12_53,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,0.1112545969880111,3.856547897983183,9.194436641288512,-0.9418619791666668,-0.1535319010416666,-0.2883056640625,
957,959,2018_11_07_12_54,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,4.0,-0.1432043615618136,3.940317079076143,9.13520253958567,-0.9196858723958332,-0.0787760416666666,-0.1986246744791666,
958,960,2018_11_07_12_55,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,0.2179769186050392,4.361659033986564,8.966005193113096,-0.9164766805627932,-0.2579142782699322,-0.2846778921313184,
959,961,2018_11_07_12_56,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,4.0,0.341313749900056,4.42940444392277,8.868059494124234,-0.9082275390625,-0.1527018229166666,-0.20791015625,
960,962,2018_11_07_12_57,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,4.0,0.2591421738731231,2.3119033697508438,9.337503270716656,-0.7142578125,0.1557291666666666,-0.178466796875,
961,963,2018_11_07_12_58,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6142400869417699,0.5997059685291154,9.563636003661802,-0.6590494791666667,0.4378336588541666,-0.1940592447916666,
962,964,2018_11_07_12_59,study,3.0,1.0,,0.0,,,workplace,4.0,4.0,2.0,1.1539288042524074,-2.0881621427687564,4.973138985005037,-0.7664306640625,0.1083333333333333,-0.0785319010416666,
963,965,2018_11_07_01_00,meal,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.696043902085667,-4.583418978616463,3.7639712573135458,-0.7737711588541667,0.2443115234375,-0.0513427734375,
964,966,2018_11_07_01_01,meal,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,2.090541587316682,-10.17237317125328,-0.0612156934723403,-0.7095052083333333,0.6571044921875,0.0279134114583333,
965,967,2018_11_07_01_02,meal,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,2.1564002215083957,-9.982448393955217,-0.0888542343713888,-0.7053466796875,0.6278401692708333,0.0224609375,
966,968,2018_11_07_01_03,meal,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.9508668626391967,-9.738569611592926,-0.2643769763706047,-0.6653076171875,0.4886555989583333,0.15185546875,
967,969,2018_11_07_01_04,meal,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,2.835152397611867,-10.00855937733034,-0.290565741839194,-0.7104573567708333,0.6959635416666666,0.0613118489583333,
968,970,2018_11_07_01_05,meal,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.982144298606943,-9.72551544525198,0.005647692574468,-0.588427734375,0.7315836588541667,0.0359212239583333,
969,971,2018_11_07_01_06,meal,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.4721384577900325,-9.744441198096329,0.1390098166570547,-0.5773681640625,0.5777425130208333,0.0235758463541666,
970,972,2018_11_07_01_07,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,1.4087852778918235,-1.6911053945184764,4.5858708192161215,-0.7491450625325691,-0.0079875586242834,0.0447824387701928,
971,973,2018_11_07_01_08,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,-0.0824404351720043,3.92727632074412,9.09953882995521,-0.8654947916666667,-0.340185546875,-0.0954182942708333,
972,974,2018_11_07_01_09,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,-0.0265572846811416,4.91525457218802,8.651279065920534,-0.92216796875,-0.33798828125,-0.1474934895833333,
973,975,2018_11_07_01_10,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,0.3269144352491602,4.407548364445697,8.877414416797311,-0.8613932291666667,-0.3699625651041666,-0.0766764322916666,
974,976,2018_11_07_01_11,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,1.0948821115437857,3.7051330288127633,6.127514197452398,-0.8287190755208333,-0.3503255208333333,-0.0284342447916666,
975,977,2018_11_07_01_12,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,1.3141954212480682,0.7766736564104193,5.17913912764679,-0.77802734375,-0.2533935546875,-0.014306640625,
976,978,2018_11_07_01_13,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,4.6804111437011775,-0.6239501392699435,-6.961860896537481,-0.5717203776041667,-0.2765218098958333,0.4084716796875,
977,979,2018_11_07_01_14,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,5.14971605016796,0.7616966357166859,-7.831971307502793,-0.6277994791666667,-0.1095133463541666,0.3730712890625,
978,980,2018_11_07_01_15,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,4.867236331780395,-2.891154828177589,-4.842704805482904,-0.7113199869791667,-0.068896484375,0.4283772786458333,
979,981,2018_11_07_01_16,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,0.0,5.861399887737941,1.953974207390816,-7.129472858454656,-0.752294921875,-0.2609049479166667,0.4096598307291667,
980,982,2018_11_07_01_17,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,5.815183524412082,1.9766213020156789,-7.158921736730099,-0.640869140625,-0.2725667317708333,0.5212972005208333,
981,983,2018_11_07_01_18,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,5.868279571780502,1.98783088421052,-7.121442969092934,-0.6671850573215217,-0.2142066180302241,0.4669017066180302,
982,984,2018_11_07_01_19,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,6.137647338913773,2.0516458774132165,-6.863341123292264,-0.5793782552083333,-0.22783203125,0.4774088541666667,
983,985,2018_11_07_01_20,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,5.489054568632711,2.309031937693169,-4.996729788214322,-0.6528661121983039,-0.1794479778212654,0.4117539138943248,
984,986,2018_11_07_01_21,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,0.152170476395747,4.980330747757139,8.470496031477353,,,,
985,987,2018_11_07_01_22,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,6.87604810688689,2.3452130771864472,-6.00861916304593,,,,
986,988,2018_11_07_01_23,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,3.5186641579991043,-3.3022047017788383,-0.9995148538451848,,,,
987,989,2018_11_07_01_24,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,-1.6224965993026828,4.034605210567184,4.390760802986556,-0.8583829365079365,-0.4229083994708995,-0.2352843915343915,
988,990,2018_11_07_01_25,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,2.0066875456536404,-5.478386582477604,2.9199494954723906,-0.7090169270833333,0.2494059244791666,-0.0644287109375,
989,991,2018_11_07_01_26,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,2.417773732631579,-9.939226727806265,-0.0058836197038634,-0.6572352136529442,0.5129624804585722,0.1393873762376237,
990,992,2018_11_07_01_27,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,0.2767756156104165,-9.633991625140029,-1.1242036873877397,-0.511181640625,-0.5937744140625,0.15048828125,
991,993,2018_11_07_01_28,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,1.288402256169091,-9.567401785554315,1.3591652274361696,-0.5166259765625,-0.3263671875,0.1622965494791666,
992,994,2018_11_07_01_29,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,1.5138486370281046,-8.673431389076141,0.3769312639857236,-0.3499837239583333,0.4177164713541667,0.29970703125,
993,995,2018_11_07_01_30,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,3.0585671974096207,-1.9866404718097035,2.1468388257256423,-0.4901285807291666,0.0920735677083333,0.56728515625,
994,996,2018_11_07_01_31,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.220001438668171,2.044198051331844,-5.797900973531034,-0.52919921875,-0.047705078125,0.7244466145833334,
995,997,2018_11_07_01_32,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.1506200319709,2.056479816909298,-5.880190190705467,-0.465966796875,0.0134928385416666,0.8645263671875,
996,998,2018_11_07_01_33,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.25984967933937,2.008445647368416,-5.764182645016807,-0.2486002604166666,-0.5055257161458333,0.5542317708333333,
997,999,2018_11_07_01_34,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.267906333034759,1.9907719970324675,-5.755965102351639,-0.1941650390625,-0.325830078125,0.6466796875,
998,1000,2018_11_07_01_35,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.152850539753616,2.1803267872900296,-5.8246113727883415,-0.03857421875,-0.5646728515625,0.4926025390625,
999,1001,2018_11_07_01_36,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.101666015005551,2.294669321612536,-5.846116266741304,-0.1937744140625,-0.4042643229166666,0.5789713541666667,
1000,1002,2018_11_07_01_37,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.3248192405602275,1.8711658341736628,-5.7161551988795765,-0.5455803804064617,-0.0011806279312141,0.8047485669619594,
1001,1003,2018_11_07_01_38,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.427733213549835,1.6696674590145475,-5.652167282138865,-0.3129557291666666,0.1405680338541666,0.922119140625,
1002,1004,2018_11_07_01_39,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,6.413822334773132,2.616572906148378,-2.8958995592127605,-0.4074869791666666,-0.096875,0.6865152994791667,
1003,1005,2018_11_07_01_40,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,0.0002922373389697,6.392301385778284,7.651963806886894,-0.8039388020833333,-0.56240234375,0.0643636067708333,
1004,1006,2018_11_07_01_41,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,0.2111374891568867,6.716821607558798,7.363517450727888,-0.792431640625,-0.5683512369791667,0.1165934244791666,
1005,1007,2018_11_07_01_42,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,3.013834488197201,4.327930679193605,2.983614608773108,-0.6979817708333333,-0.3328043619791667,0.3534016927083333,
1006,1008,2018_11_07_01_43,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.897595494565796,0.4521272179047648,-5.256208153669475,-0.4086832682291667,0.0093180338541666,0.8936360677083334,
1007,1009,2018_11_07_01_44,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.890629216909256,0.4641641237290043,-5.265105443225089,-0.4098063151041666,0.0021402994791666,0.8932047526041667,
1008,1010,2018_11_07_01_45,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.7667635713886,0.5358159086366193,-5.427286708734601,-0.3889973958333333,-0.0168701171875,0.88740234375,
1009,1011,2018_11_07_01_46,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.765012844848826,0.439168450029787,-5.432774719988794,-0.447509765625,-0.0082112630208333,0.8745035807291667,
1010,1012,2018_11_07_01_47,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.010175652799509,0.425872982438969,-5.08379771651737,-0.3978434244791666,-0.0039388020833333,0.8969889322916667,
1011,1013,2018_11_07_01_48,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.16761179054277,0.4632452025797436,-4.861134346446558,-0.3547688802083333,0.0028727213541666,0.9145345052083332,
1012,1014,2018_11_07_01_49,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.139097802071614,0.289961149684205,-4.91614204277716,-0.3525355002605523,0.005667014069828,0.9168105132881708,
1013,1015,2018_11_07_01_50,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.130537115341507,0.1764497158482623,-4.938105501903712,-0.3862386067708333,-0.0130696614583333,0.9029459635416668,
1014,1016,2018_11_07_01_51,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.0939243531915,0.2158642268678598,-4.986311262262023,-0.359228515625,0.00810546875,0.9073893229166666,
1015,1017,2018_11_07_01_52,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.099853400671536,0.2211776099440417,-4.980298093172898,-0.469091796875,-0.0083414713541666,0.8599853515625,
1016,1018,2018_11_07_01_53,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.07267148090709,0.1905897147558764,-5.020052596696503,-0.3397705078125,-0.0250325520833333,0.8974202473958334,
1017,1019,2018_11_07_01_54,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.070714295240785,0.2046492820531944,-5.025342363997725,-0.4233642578125,0.0134928385416666,0.880615234375,
1018,1020,2018_11_07_01_55,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.125711213157908,0.3054202393863397,-4.927850337513972,-0.4836832682291667,-0.11279296875,0.8112711588541667,
1019,1021,2018_11_07_01_56,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,8.045099138180312,0.2383182495218417,-4.353019311374576,-0.2427001953125,-0.2932535807291667,0.5413981119791667,
1020,1022,2018_11_07_01_57,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,4.86101771092106,-5.079855273159022,-2.7780581894041454,-0.578564453125,0.3847493489583333,0.2929280598958333,
1021,1023,2018_11_07_01_58,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.232608371288506,-0.6401089371980945,-4.7207225780857085,-0.5366943359375,0.1667073567708333,0.6514322916666667,
1022,1024,2018_11_07_01_59,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,2.377194282938966,-9.751586241348278,-0.3371836296461368,-0.6299560546875,0.7389567057291667,0.0219401041666666,
1023,1025,2018_11_07_02_00,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,1.9371558266685347,-9.696283643471462,-0.5606413389022398,-0.6406982803543513,0.4335265763418447,0.0869267847837415,
1024,1026,2018_11_07_02_01,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,-0.153279851280515,0.4674323326248581,7.141752154602456,-0.6284261067708333,-0.4802327473958333,0.1229410807291666,
1025,1027,2018_11_07_02_02,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,-0.1542182269425531,3.674780549440086,9.260585809126534,-0.6885823567708333,-0.49482421875,0.2377278645833333,
1026,1028,2018_11_07_02_03,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,0.3451082245799548,-1.8013137583465848,5.647773002606948,-0.7335205078125,-0.2778564453125,0.085546875,
1027,1029,2018_11_07_02_04,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,4.0,0.9628068934220614,-9.822479295441218,-0.822968629083144,-0.4027425130208333,0.6801676432291667,0.1183024088541666,
1028,1030,2018_11_07_02_05,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,5.882537479789122,-0.5987595466091826,-4.948674135332017,-0.3779052734375,0.1909016927083333,0.6668375651041667,
1029,1031,2018_11_07_02_06,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.09023672894739,2.093022969210524,-5.929219032138838,-0.357373046875,-0.0785970052083333,0.8612223307291667,
1030,1032,2018_11_07_02_07,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.312275412430034,1.811780638017911,-5.770314224020185,-0.023388671875,-0.7637858072916667,0.4434163411458333,
1031,1033,2018_11_07_02_08,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.337407793785,1.6346633419832088,-5.779102780963049,-0.2174072265625,-0.4829996744791666,0.5322509765625,
1032,1034,2018_11_07_02_09,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.280267109915957,1.2043947811652644,-5.946516251092447,-0.4173828125,-0.39072265625,0.4801595052083333,
1033,1035,2018_11_07_02_10,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.440245786674126,1.537836207782759,-5.689742547704369,-0.3517985026041667,0.1851399739583333,0.8928385416666667,
1034,1036,2018_11_07_02_11,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.369899742273274,1.5333239483202654,-5.770676164949607,-0.3065317222511725,-0.1162633533090151,0.8482933819697759,
1035,1037,2018_11_07_02_12,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.254420480470087,1.464608326524902,-5.916370446838274,-0.2326578776041666,-0.5764485677083333,0.4249186197916667,
1036,1038,2018_11_07_02_13,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.1301577319530445,1.4973876116955855,-6.026584145998886,-0.3264973958333333,-0.5612060546875,0.3970865885416667,
1037,1039,2018_11_07_02_14,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.37220013493841,2.0872881230123226,-5.600165155767063,-0.5770182291666667,-0.0621907552083333,0.7755289713541667,
1038,1040,2018_11_07_02_15,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,3.0,7.510806364389728,2.1559478195408635,-5.404883542217239,-0.4652099609375,-0.0305094401041666,0.8378255208333333,
1039,1041,2018_11_07_02_16,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,4.21862093328891,-4.753375144736851,-2.1890952598156748,-0.4122639973958333,0.2281168619791666,0.4552734375,
1040,1042,2018_11_07_02_17,meal,3.0,1.0,,0.0,,,restaurant,5.0,5.0,2.0,1.7244720305983166,-6.921218857512307,2.000655804307666,-0.7159993489583333,0.4447916666666666,0.0451334635416666,
