,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,,,,Class
3015,3015,3015,3015,2018_11_17_04_25,recreation_etc,4,0,,0,,,home,6,3,3,-0.274272237,0.12172202,10.49309696,-0.077416992,-0.559529622,0.800773112,,,,
3016,3016,3016,3016,2018_11_17_04_27,recreation_etc,4,0,,0,,,home,6,3,3,-0.276585261,0.124943548,10.48403328,-0.077441406,-0.556404622,0.803523763,,,,
3017,3017,3017,3017,2018_11_17_04_28,recreation_etc,4,0,,0,,,home,6,3,3,-0.274086497,0.125284045,10.48314318,-0.077921549,-0.556241862,0.801774089,,,,
3018,3018,3018,3018,2018_11_17_04_29,recreation_etc,4,0,,0,,,home,6,3,3,-0.276258991,0.115615693,10.51657224,-0.078686523,-0.557584635,0.801700846,,,,
3019,3019,3019,3019,2018_11_17_04_30,recreation_etc,4,0,,0,,,home,6,3,3,-0.276270759,0.111383361,10.51629332,-0.078540039,-0.558447266,0.80152181,,,,
3020,3020,3020,3020,2018_11_17_04_31,recreation_etc,4,0,,0,,,home,6,3,3,-0.274957846,0.112200389,10.51323568,-0.078157552,-0.559733073,0.799601237,,,,
3021,3021,3021,3021,2018_11_17_04_33,recreation_etc,4,0,,0,,,home,6,3,3,-0.270972187,0.122169937,10.4990853,-0.076822917,-0.559285482,0.80069987,,,,
3022,3022,3022,3022,2018_11_17_04_34,recreation_etc,4,0,,0,,,home,6,3,3,-0.270949636,0.127420863,10.48947855,-0.077270063,-0.559609497,0.801752215,,,,
3023,3023,3023,3023,2018_11_17_04_36,recreation_etc,4,0,,0,,,home,6,3,3,-0.275511589,0.122859434,10.48817444,-0.078678385,-0.560343424,0.799487305,,,,
3024,3024,3024,3024,2018_11_17_04_37,recreation_etc,4,0,,0,,,home,6,3,3,-0.274150164,0.123488289,10.48367769,-0.078694661,-0.559847005,0.799568685,,,,
3025,3025,3025,3025,2018_11_17_04_39,recreation_etc,4,0,,0,,,home,6,3,3,-0.272518067,0.127034788,10.4790867,-0.068920898,-0.567277018,0.617659505,,,,
3026,3026,3026,3026,2018_11_17_04_40,recreation_etc,4,0,,0,,,home,6,3,3,-0.270366402,0.129737566,10.47130369,-0.447998047,-0.656542969,0.598689779,,,,
3027,3027,3027,3027,2018_11_17_04_42,recreation_etc,4,0,,0,,,home,6,3,3,-0.271689614,0.12972659,10.47032226,-0.454817708,-0.65625,0.595491536,,,,
3028,3028,3028,3028,2018_11_17_04_43,recreation_etc,4,0,,0,,,home,6,3,3,-0.274298302,0.123889885,10.4811967,-0.456591797,-0.65608724,0.593977865,,,,
3029,3029,3029,3029,2018_11_17_04_44,recreation_etc,4,0,,0,,,home,6,3,3,-0.272483213,0.116736771,10.49907948,-0.456152344,-0.656306966,0.593758138,,,,
3030,3030,3030,3030,2018_11_17_04_45,recreation_etc,4,0,,0,,,home,6,3,3,-0.267292647,0.120897803,10.48987801,-0.456821587,-0.65625,0.593758142,,,,
3031,3031,3031,3031,2018_11_17_04_47,recreation_etc,4,0,,0,,,home,6,3,3,-0.27588653,0.116039066,10.50597448,-0.458536784,-0.656315104,0.593652344,,,,
3032,3032,3032,3032,2018_11_17_04_48,recreation_etc,4,0,,0,,,home,6,3,3,-0.272421547,0.117793116,10.50211182,-0.46007487,-0.656241862,0.593741862,,,,
3033,3033,3033,3033,2018_11_17_04_49,recreation_etc,4,0,,0,,,home,6,3,3,-0.266086162,0.122426017,10.49354845,-0.460139974,-0.65625,0.593741862,,,,
3034,3034,3034,3034,2018_11_17_05_23,recreation_etc,4,0,,0,,,home,5,5,3,6.98223213,6.450172444,-1.245892424,,,,,,,
3035,3035,3035,3035,2018_11_17_05_24,recreation_etc,4,0,,0,,,home,5,5,3,7.400338015,5.767125158,-1.848011361,0.144296775,-0.948635057,0.206577267,,,,
3036,3036,3036,3036,2018_11_17_05_25,recreation_etc,4,0,,0,,,home,5,5,3,5.02164176,3.716470938,2.063614881,0.17351888,-0.90538737,0.246769206,,,,
3037,3037,3037,3037,2018_11_17_05_26,recreation_etc,4,0,,0,,,home,5,5,3,-0.019447281,0.421705794,10.50377926,0.151717122,-0.891007487,0.321671549,,,,
3038,3038,3038,3038,2018_11_17_05_27,recreation_etc,4,0,,0,,,home,5,5,3,5.43831249,-2.858140635,1.614706741,-0.138802083,-0.352075195,-0.276342773,,,,
3039,3039,3039,3039,2018_11_17_05_28,recreation_etc,4,0,,0,,,home,5,5,3,1.320741877,-8.961637436,4.020716108,-0.87191569,-0.160221354,-0.208577474,,,,
3040,3040,3040,3040,2018_11_17_05_29,recreation_etc,4,0,,0,,,home,5,5,3,-0.265478525,0.070394859,10.36766767,-0.854101563,-0.152010091,-0.507226563,,,,
3041,3041,3041,3041,2018_11_17_05_29,recreation_etc,4,0,,0,,,home,5,5,3,1.476509266,-9.286183283,3.382584737,-0.854101563,-0.152010091,-0.507226563,,,,
3042,3042,3042,3042,2018_11_17_05_30,recreation_etc,4,0,,0,,,home,5,5,3,0.950432343,-0.549845523,-0.765812582,0.058520508,-0.513370768,0.229573568,,,,
3043,3043,3043,3043,2018_11_17_05_31,recreation_etc,4,0,,0,,,home,5,5,3,-8.266744192,-5.158938962,-0.171670696,0.043253581,-0.63499349,0.52191569,,,,
3044,3044,3044,3044,2018_11_17_05_32,recreation_etc,4,0,,0,,,home,5,5,3,-8.191972024,-5.363979073,0.366068349,0.091617839,-0.568204753,0.789379883,,,,
3045,3045,3045,3045,2018_11_17_05_33,recreation_etc,4,0,,0,,,home,5,5,3,-8.384947494,-4.871937677,0.048365288,0.151617053,-0.45928055,0.682402944,,,,
3046,3046,3046,3046,2018_11_17_05_34,recreation_etc,4,0,,0,,,home,5,5,3,-8.475114774,-4.524311951,-0.560434893,-0.433422852,-0.797379557,-0.182568359,,,,
3047,3047,3047,3047,2018_11_17_05_35,recreation_etc,4,0,,0,,,home,5,5,3,-7.169545528,-5.091885222,-1.192782977,-0.332267253,-0.809236654,-0.229467773,,,,
3048,3048,3048,3048,2018_11_17_05_36,recreation_etc,4,0,,0,,,home,5,5,3,-7.935682034,-5.390369519,0.410919281,-0.47023112,-0.819295247,-0.087451172,,,,
3049,3049,3049,3049,2018_11_17_05_37,recreation_etc,4,0,,0,,,home,5,5,3,-7.871145827,-5.255438973,0.216699389,-0.587174479,-0.809545898,0.082324219,,,,
3050,3050,3050,3050,2018_11_17_05_38,recreation_etc,4,0,,0,,,home,5,5,3,-8.116099712,-4.680610699,-1.101470873,-0.513647461,-0.857356771,-0.016300456,,,,
3051,3051,3051,3051,2018_11_17_05_39,recreation_etc,4,0,,0,,,home,5,5,3,-6.482532997,-2.586231151,-4.286198825,-0.151310221,-0.76105957,0.014249674,,,,
3052,3052,3052,3052,2018_11_17_05_40,recreation_etc,4,0,,0,,,home,5,5,3,-8.046792768,-4.87979572,-0.073484029,0.161612956,-0.541292318,0.758577474,,,,
3053,3053,3053,3053,2018_11_17_05_41,recreation_etc,4,0,,0,,,home,5,5,3,-7.739180589,-5.226156239,-0.161702452,-0.161612956,-0.429386393,0.52421875,,,,
3054,3054,3054,3054,2018_11_17_05_42,recreation_etc,4,0,,0,,,home,5,5,3,-8.288031861,-4.367112408,-1.262088812,-0.196004232,-0.543538411,0.718636068,,,,
3055,3055,3055,3055,2018_11_17_05_43,recreation_etc,4,0,,0,,,home,5,5,3,1.00649183,1.77710325,-5.1577555,0.491593424,-0.524495443,0.269742839,,,,
3056,3056,3056,3056,2018_11_17_05_44,recreation_etc,4,0,,0,,,home,5,5,3,1.524736497,2.296932222,7.738795686,-0.351721274,-0.447417275,0.178804065,,,,
3057,3057,3057,3057,2018_11_17_05_45,recreation_etc,4,0,,0,,,home,5,5,3,-0.339024859,-0.063680939,10.49517321,0.587565104,-0.648706055,0.250594076,,,,
3058,3058,3058,3058,2018_11_17_05_46,recreation_etc,4,0,,0,,,home,5,5,3,-0.31599977,-0.073096881,10.48332554,0.242456055,-0.362776693,-0.399772135,,,,
3059,3059,3059,3059,2018_11_17_05_47,recreation_etc,4,0,,0,,,home,5,5,3,-0.362993167,-0.072638873,10.48291661,0.524487305,-0.506754557,0.365950521,,,,
3060,3060,3060,3060,2018_11_17_05_48,recreation_etc,4,0,,0,,,home,5,5,3,-0.319530748,-0.075662672,10.48576259,-0.245263672,-0.416503906,0.526472982,,,,
3061,3061,3061,3061,2018_11_17_05_49,recreation_etc,4,0,,0,,,home,5,5,3,-0.284703561,-0.103379646,10.48721842,0.229882813,-0.415218099,0.33059082,,,,
3062,3062,3062,3062,2018_11_17_05_50,sleep,4,0,,0,2,1,home,6,5,3,-0.289647467,-0.110259289,10.48939277,-0.665771484,-0.086149089,0.501586914,,,,
3063,3063,3063,3063,2018_11_17_05_51,sleep,4,0,,0,2,1,home,6,5,3,4.676197681,1.01351411,6.516195149,0.097013346,-0.391829427,-0.439314779,,,,
3064,3064,3064,3064,2018_11_17_05_52,sleep,4,0,,0,2,1,home,6,5,3,-0.186047971,0.297197379,10.49343052,-0.613020833,-0.362516276,0.086531576,,,,
3065,3065,3065,3065,2018_11_17_05_53,sleep,4,0,,0,2,1,home,6,5,3,-0.171876082,0.317521789,10.49678354,0.164160156,-0.44617513,0.606136068,,,,
3066,3066,3066,3066,2018_11_17_05_54,sleep,4,0,,0,2,1,home,6,5,3,-0.161261416,0.322868689,10.49559679,-0.509733073,-0.516707357,0.67730306,,,,
3067,3067,3067,3067,2018_11_17_05_55,sleep,4,0,,0,2,1,home,6,5,3,-0.162918321,0.321804302,10.50385723,-0.398087565,-0.505655924,0.698592122,,,,
3068,3068,3068,3068,2018_11_17_05_56,sleep,4,0,,0,2,1,home,6,5,3,-0.154960885,0.325083259,10.500782,-0.512083116,-0.521332725,0.664522538,,,,
3069,3069,3069,3069,2018_11_17_05_57,sleep,4,0,,0,2,1,home,6,5,3,-0.152440673,0.323482656,10.50322448,-0.352124023,-0.537768555,0.718424479,,,,
3070,3070,3070,3070,2018_11_17_05_59,recreation_etc,4,0,,0,,,home,7,2,3,2.610913391,0.295863407,8.593949045,0.014770508,-0.540722656,0.41328125,,,,
3071,3071,3071,3071,2018_11_17_06_00,recreation_etc,4,0,,0,,,home,7,2,3,2.142982146,-0.014917512,9.618812283,-0.090657552,-0.740950521,0.251936849,,,,
3072,3072,3072,3072,2018_11_17_06_01,recreation_etc,4,0,,0,,,home,7,2,3,4.788931612,-2.455281966,5.914877928,-0.636246745,-0.305712891,0.336523438,,,,
3073,3073,3073,3073,2018_11_17_06_02,recreation_etc,4,0,,0,,,home,7,2,3,1.361088919,-8.136861766,5.945233199,-0.968888346,-0.171972656,-0.245467122,,,,
3074,3074,3074,3074,2018_11_17_06_03,recreation_etc,4,0,,0,,,home,7,2,3,1.048121464,-8.164913804,5.973464998,-0.963867188,-0.172460938,-0.261832682,,,,
3075,3075,3075,3075,2018_11_17_06_04,recreation_etc,4,0,,0,,,home,7,2,3,1.016283651,-8.208792267,5.920749653,-0.944360352,-0.172290039,-0.322517904,,,,
3076,3076,3076,3076,2018_11_17_06_05,recreation_etc,4,0,,0,,,home,7,2,3,0.994033398,-8.203135231,5.931624108,-0.916707357,-0.164908854,-0.382820638,,,,
3077,3077,3077,3077,2018_11_17_06_06,recreation_etc,4,0,,0,,,home,7,2,3,1.07967774,-8.067395141,6.111526946,-0.588688151,-0.467057292,0.458797201,,,,
3078,3078,3078,3078,2018_11_17_06_07,recreation_etc,4,0,,0,,,home,7,2,3,0.820782207,-8.47031592,5.512118648,-0.301271821,-0.541053283,0.608039669,,,,
3079,3079,3079,3079,2018_11_17_06_08,recreation_etc,4,0,,0,,,home,7,2,3,0.771515062,-8.488565373,5.484513291,-0.599430339,-0.620898438,0.504459635,,,,
3080,3080,3080,3080,2018_11_17_06_09,recreation_etc,4,0,,0,,,home,7,2,3,0.625723139,-8.442767944,5.584866937,-0.441739909,-0.560595703,0.645410156,,,,
3081,3081,3081,3081,2018_11_17_06_10,recreation_etc,4,0,,0,,,home,7,2,3,2.889783973,-4.920844351,3.602661955,-0.139241536,-0.59461263,0.360066732,,,,
3082,3082,3082,3082,2018_11_17_06_11,recreation_etc,4,0,,0,,,home,7,2,3,0.867355191,-9.341105587,3.441959846,-0.447721354,-0.539265951,0.704215495,,,,
3083,3083,3083,3083,2018_11_17_06_12,recreation_etc,4,0,,0,,,home,7,2,3,0.862419329,-9.340314664,3.438506623,-0.452701823,-0.535449219,0.70328776,,,,
3084,3084,3084,3084,2018_11_17_06_13,recreation_etc,4,0,,0,,,home,7,2,3,0.60795832,-9.361173456,3.422154747,-0.562052409,-0.509724935,0.562125651,,,,
3085,3085,3085,3085,2018_11_17_06_14,recreation_etc,4,0,,0,,,home,7,2,3,0.404244737,-9.375611071,3.418229654,-0.812231445,-0.482047526,0.325642904,,,,
3086,3086,3086,3086,2018_11_17_06_15,recreation_etc,4,0,,0,,,home,7,2,3,2.434061292,-6.702807636,3.980789321,-0.178434245,-0.605216471,0.360628255,,,,
3087,3087,3087,3087,2018_11_17_06_16,recreation_etc,4,0,,0,,,home,7,2,3,1.197516457,-8.707859154,4.978844392,-0.369173177,-0.666414388,0.605607096,,,,
3088,3088,3088,3088,2018_11_17_06_17,recreation_etc,4,0,,0,,,home,7,2,3,1.193001521,-8.682370169,5.020492292,-0.123177083,-0.718530273,0.525504557,,,,
3089,3089,3089,3089,2018_11_17_06_18,recreation_etc,4,0,,0,,,home,7,2,3,1.16176261,-8.668631454,5.056195698,0.040380859,-0.712182617,0.53671875,,,,
3090,3090,3090,3090,2018_11_17_06_19,recreation_etc,4,0,,0,,,home,7,2,3,1.139961741,-8.655299373,5.090039369,-0.262262246,-0.687996678,0.648083312,,,,
3091,3091,3091,3091,2018_11_17_06_20,recreation_etc,4,0,,0,,,home,7,2,3,1.145959312,-8.647199837,5.09963225,-0.261116536,-0.665226237,0.681217448,,,,
3092,3092,3092,3092,2018_11_17_06_21,recreation_etc,4,0,,0,,,home,7,2,3,1.145335127,-8.646287392,5.101518768,-0.255037435,-0.651652018,0.702661133,,,,
3093,3093,3093,3093,2018_11_17_06_22,recreation_etc,4,0,,0,,,home,7,2,3,1.134154919,-8.649059825,5.100497102,-0.298055013,-0.65238444,0.677319336,,,,
3094,3094,3094,3094,2018_11_17_06_23,recreation_etc,4,0,,0,,,home,7,2,3,1.142548986,-8.651044501,5.089977704,-0.182348633,-0.779125977,0.425683594,,,,
3095,3095,3095,3095,2018_11_17_06_24,recreation_etc,4,0,,0,,,home,7,2,3,1.175684417,-8.501126697,5.289825163,0.127197266,-0.380940755,0.357902018,,,,
3096,3096,3096,3096,2018_11_17_06_25,recreation_etc,4,0,,0,,,home,7,2,3,-0.704235604,0.572360245,10.00001702,-0.318725586,0.835229492,0.388338216,,,,
3097,3097,3097,3097,2018_11_17_06_26,recreation_etc,4,0,,0,,,home,7,2,3,0.718775276,0.249997029,10.28746759,0.05871582,0.161197917,0.326350911,,,,
3098,3098,3098,3098,2018_11_17_06_27,recreation_etc,4,0,,0,,,home,7,2,3,0.638552098,-2.295087607,10.08302749,0.593066406,-0.753727214,0.20530599,,,,
3099,3099,3099,3099,2018_11_17_06_28,recreation_etc,4,0,,0,,,home,7,2,3,0.950108216,-2.446673147,10.06001817,0.592399089,-0.745564779,0.236848958,,,,
3100,3100,3100,3100,2018_11_17_06_29,recreation_etc,4,0,,0,,,home,7,2,3,0.462736829,-1.339763052,10.21111793,0.253344727,-0.233105469,0.230314128,,,,
3101,3101,3101,3101,2018_11_17_06_30,recreation_etc,4,0,,0,,,home,7,2,3,-0.331351616,0.349357729,10.46168922,-0.526788041,0.745497329,0.079207921,,,,
3102,3102,3102,3102,2018_11_17_06_31,recreation_etc,4,0,,0,,,home,7,2,3,-0.331659235,0.341892538,10.45648536,-0.609179688,0.350292969,-0.103670247,,,,
3103,3103,3103,3103,2018_11_17_06_32,recreation_etc,4,0,,0,,,home,7,2,3,-0.335016744,0.336822779,10.45106993,-0.550830078,0.544384766,0.092496745,,,,
3104,3104,3104,3104,2018_11_17_06_33,recreation_etc,4,0,,0,,,home,7,2,3,-0.322568408,0.341582605,10.44632399,-0.53737793,-0.11188151,0.293229167,,,,
3105,3105,3105,3105,2018_11_17_06_34,recreation_etc,4,0,,0,,,home,7,2,3,-0.326466694,0.321160842,10.4478495,-0.982202148,0.169840495,0.025284831,,,,
3106,3106,3106,3106,2018_11_17_06_35,recreation_etc,4,0,,0,,,home,7,2,3,2.053833843,-0.039738121,10.11402499,-0.844604492,-0.304874674,0.359781901,,,,
3107,3107,3107,3107,2018_11_17_06_36,recreation_etc,4,0,,0,,,home,7,2,3,1.802619385,0.659236602,9.938761399,-0.841170247,-0.348201497,0.206201172,,,,
3108,3108,3108,3108,2018_11_17_06_37,recreation_etc,4,0,,0,,,home,7,2,3,-0.059396578,0.808087309,9.992723337,-0.334903971,-0.332527669,0.356233724,,,,
3109,3109,3109,3109,2018_11_17_06_38,recreation_etc,4,0,,0,,,home,7,2,3,-4.016125364,1.240402809,6.690793412,0.05402832,-0.795922852,0.366455078,,,,
3110,3110,3110,3110,2018_11_17_06_39,recreation_etc,4,0,,0,,,home,7,2,3,-9.578471941,2.346272116,0.827740946,0.500179036,-0.837141927,0.110465495,,,,
3111,3111,3111,3111,2018_11_17_06_40,recreation_etc,4,0,,0,,,home,7,2,3,-9.602842868,2.153958459,1.103393189,0.518595378,-0.825236003,0.10402832,,,,
3112,3112,3112,3112,2018_11_17_06_41,recreation_etc,4,0,,0,,,home,7,2,3,-9.608877977,2.212513183,0.736418105,0.4830071,-0.843074192,0.135886204,,,,
3113,3113,3113,3113,2018_11_17_06_42,recreation_etc,4,0,,0,,,home,7,2,3,-9.599354812,2.142033036,1.223856657,0.474739583,-0.841658529,0.17421875,,,,
3114,3114,3114,3114,2018_11_17_06_43,recreation_etc,4,0,,0,,,home,7,2,3,-2.896718658,0.700367004,7.55512309,-0.296663411,0.109578451,0.070670573,,,,
3115,3115,3115,3115,2018_11_17_06_44,recreation_etc,4,0,,0,,,home,7,2,3,0.218582838,0.076032661,10.48003042,-0.356486003,0.544254557,0.264672852,,,,
3116,3116,3116,3116,2018_11_17_06_45,recreation_etc,4,0,,0,,,home,7,2,3,0.219330858,0.074142501,10.47885344,-0.808829753,0.053922526,-0.180338542,,,,
3117,3117,3117,3117,2018_11_17_06_46,recreation_etc,4,0,,0,,,home,7,2,3,0.221095007,0.07396555,10.47713755,-0.810131836,0.051350911,0.038492839,,,,
3118,3118,3118,3118,2018_11_17_06_47,recreation_etc,4,0,,0,,,home,7,2,3,0.219279917,0.072206764,10.47916176,-0.566495768,0.299747721,0.247973633,,,,
3119,3119,3119,3119,2018_11_17_06_48,recreation_etc,4,0,,0,,,home,7,2,3,0.221703611,0.073887799,10.47124991,-0.579947917,0.57878418,0.011092122,,,,
3120,3120,3120,3120,2018_11_17_06_49,recreation_etc,4,0,,0,,,home,7,2,3,0.22045691,0.075054068,10.47169497,-0.879541016,0.328466797,-0.099731445,,,,
3121,3121,3121,3121,2018_11_17_06_50,recreation_etc,4,0,,0,,,home,7,2,3,0.22180999,0.075317539,10.47239398,-0.442431641,0.521110026,-0.103645833,,,,
3122,3122,3122,3122,2018_11_17_06_51,recreation_etc,4,0,,0,,,home,7,2,3,0.222432864,0.074241701,10.47090406,-0.703434245,0.483577474,0.140275065,,,,
3123,3123,3123,3123,2018_11_17_06_52,recreation_etc,4,0,,0,,,home,7,2,3,0.220898934,0.073331973,10.46988857,-0.893774414,0.194205729,0.028995768,,,,
3124,3124,3124,3124,2018_11_17_06_53,recreation_etc,4,0,,0,,,home,7,2,3,0.223307873,0.073369487,10.46906863,-0.793618095,0.229864187,0.226786412,,,,
3125,3125,3125,3125,2018_11_17_06_54,recreation_etc,4,0,,0,,,home,7,2,3,0.222604453,0.072528493,10.4727513,-0.794132487,0.333268229,0.114265951,,,,
3126,3126,3126,3126,2018_11_17_06_55,recreation_etc,4,0,,0,,,home,7,2,3,0.22299589,0.072710806,10.47450741,-0.707747396,0.287182617,0.42438151,,,,
3127,3127,3127,3127,2018_11_17_06_56,recreation_etc,4,0,,0,,,home,7,2,3,0.225979929,0.074692122,10.47092015,-0.715055339,0.344750977,0.115348307,,,,
3128,3128,3128,3128,2018_11_17_06_57,recreation_etc,4,0,,0,,,home,7,2,3,0.238508602,0.07896844,10.4729658,-0.332055664,0.870141602,-0.051798503,,,,
3129,3129,3129,3129,2018_11_17_06_58,recreation_etc,4,0,,0,,,home,7,2,3,0.211703196,0.054541148,10.46973515,-0.259098307,0.945882161,-0.042789714,,,,
3130,3130,3130,3130,2018_11_17_06_59,recreation_etc,4,0,,0,,,home,7,2,3,0.051803769,-0.35812485,10.46789324,-0.399788411,0.565388997,0.170011393,,,,
3131,3131,3131,3131,2018_11_17_07_00,recreation_etc,4,0,,0,,,home,7,2,3,0.025445259,-0.349775852,10.46024747,-0.517366536,0.342293294,0.35324707,,,,
3132,3132,3132,3132,2018_11_17_07_01,recreation_etc,4,0,,0,,,home,7,2,3,0.125742507,-0.413068159,10.45594368,-0.73988444,0.367683919,-0.087182617,,,,
3133,3133,3133,3133,2018_11_17_07_02,recreation_etc,4,0,,0,,,home,7,2,3,-9.310243528,2.052865752,1.042851793,0.420629883,-0.784383138,0.240177409,,,,
3134,3134,3134,3134,2018_11_17_07_03,recreation_etc,4,0,,0,,,home,7,2,3,-9.520533235,2.574421982,0.759958072,0.486824544,-0.833357747,0.174902344,,,,
3135,3135,3135,3135,2018_11_17_07_04,recreation_etc,4,0,,0,,,home,7,2,3,-3.997871857,1.489429394,6.293432639,-0.0123111,-0.73412259,0.433241597,,,,
3136,3136,3136,3136,2018_11_17_07_05,recreation_etc,4,0,,0,,,home,7,2,3,5.813679473,4.313289847,1.107076994,-0.009716797,-0.757446289,0.361580404,,,,
3137,3137,3137,3137,2018_11_17_07_06,recreation_etc,4,0,,0,,,home,7,2,3,9.317286601,-2.897734758,0.593315623,0.588313802,-0.758138021,0.195174154,,,,
3138,3138,3138,3138,2018_11_17_07_07,recreation_etc,4,0,,0,,,home,7,2,3,9.377771913,-2.638429022,0.106271187,0.575056966,-0.781469727,0.153125,,,,
3139,3139,3139,3139,2018_11_17_07_08,recreation_etc,4,0,,0,,,home,7,2,3,9.4834385,-2.144003601,0.343897718,0.536865234,-0.806518555,0.105078125,,,,
3140,3140,3140,3140,2018_11_17_07_09,recreation_etc,4,0,,0,,,home,7,2,3,7.874221171,0.995070964,0.487978791,0.334602865,-0.81340332,0.082063802,,,,
3141,3141,3141,3141,2018_11_17_07_10,recreation_etc,4,0,,0,,,home,7,2,3,9.058622331,-0.119243841,0.577095726,0.459602865,-0.802970378,0.131583659,,,,
3142,3142,3142,3142,2018_11_17_07_11,recreation_etc,4,0,,0,,,home,7,2,3,0.030088792,0.053721055,10.38441195,0.09230957,-0.262443034,0.154760742,,,,
3143,3143,3143,3143,2018_11_17_07_11,recreation_etc,4,0,,0,,,home,7,2,3,5.19764035,-0.323782936,4.872582372,0.09230957,-0.262443034,0.154760742,,,,
3144,3144,3144,3144,2018_11_17_07_12,recreation_etc,4,0,,0,,,home,7,2,4,1.660321261,0.210255416,8.256527676,-0.423095703,0.228458659,-0.243595378,,,,
3145,3145,3145,3145,2018_11_17_07_13,recreation_etc,4,0,,0,,,home,7,2,3,9.424057687,-1.515273773,-1.301957374,0.469278971,-0.765991211,0.383097331,,,,
3146,3146,3146,3146,2018_11_17_07_14,recreation_etc,4,0,,0,,,home,7,2,3,9.154400795,-1.95154635,-2.058600139,0.47039388,-0.768375651,0.381852214,,,,
3147,3147,3147,3147,2018_11_17_07_15,recreation_etc,4,0,,0,,,home,7,2,3,9.124731368,-1.844838305,-2.233032783,0.476607282,-0.766593929,0.375920076,,,,
3148,3148,3148,3148,2018_11_17_07_16,recreation_etc,4,0,,0,,,home,7,2,3,9.15806251,-1.683190801,-2.222075215,0.470296224,-0.77269694,0.374072266,,,,
3149,3149,3149,3149,2018_11_17_07_17,meal,3,0,,0,,,home,7,4,3,8.851819298,-1.923262484,-2.208852129,0.442081706,-0.784716797,0.351529948,,,,
3150,3150,3150,3150,2018_11_17_07_18,meal,3,0,,0,,,home,7,4,3,-0.411513135,0.317401973,10.26614774,-0.643977865,0.034016927,-0.065592448,,,,
3151,3151,3151,3151,2018_11_17_07_19,meal,3,0,,0,,,home,7,4,3,-0.25246629,0.082459202,10.43685174,-0.41085612,0.184757487,0.759122721,,,,
3152,3152,3152,3152,2018_11_17_07_20,meal,3,0,,0,,,home,7,4,3,-0.235420002,0.080778167,10.42736072,-0.376448568,0.319905599,0.84909668,,,,
3153,3153,3153,3153,2018_11_17_07_21,meal,3,0,,0,,,home,7,4,3,-0.217112693,0.05227586,10.43470044,-0.369555664,0.162906901,0.643302409,,,,
3154,3154,3154,3154,2018_11_17_07_22,meal,3,0,,0,,,home,7,4,3,-0.241723213,0.081960522,10.43921376,-0.496280924,0.307560221,0.34909668,,,,
3155,3155,3155,3155,2018_11_17_07_23,meal,3,0,,0,,,home,7,4,3,-0.235452174,0.080764762,10.42948415,-0.394344076,0.412036133,0.726708984,,,,
3156,3156,3156,3156,2018_11_17_07_24,meal,3,0,,0,,,home,7,4,3,-0.251096259,0.096242619,10.42507377,-0.656038411,0.532828776,-0.047379557,,,,
3157,3157,3157,3157,2018_11_17_07_25,meal,3,0,,0,,,home,7,4,3,0.008820174,0.057525695,10.37539167,-0.410424805,0.226554362,0.791975911,,,,
3158,3158,3158,3158,2018_11_17_07_25,meal,3,0,,0,,,home,7,4,3,-0.248927268,0.092893954,10.41806276,-0.410424805,0.226554362,0.791975911,,,,
3159,3159,3159,3159,2018_11_17_07_26,meal,3,0,,0,,,home,7,4,3,-0.332740417,0.020853416,10.41911107,-0.428295898,0.55242513,0.356526693,,,,
3160,3160,3160,3160,2018_11_17_07_27,meal,3,0,,0,,,home,7,4,3,-0.544594478,0.068752577,10.412125,-0.404605263,0.811873046,0.310326016,,,,
3161,3161,3161,3161,2018_11_17_07_28,meal,3,0,,0,,,home,7,4,3,-0.51910366,0.053079733,10.41761546,-0.364152018,0.191715495,0.806599935,,,,
3162,3162,3162,3162,2018_11_17_07_29,meal,3,0,,0,,,home,7,4,3,-0.514544242,0.047605202,10.42214336,-0.326432292,0.21813151,0.865600586,,,,
3163,3163,3163,3163,2018_11_17_07_30,meal,3,0,,0,,,home,7,4,3,0.00787246,0.061681129,10.3824554,-0.414558919,0.129793294,0.706998698,,,,
3164,3164,3164,3164,2018_11_17_07_30,meal,3,0,,0,,,home,7,4,3,-0.515761452,0.052339984,10.41786168,-0.414558919,0.129793294,0.706998698,,,,
3165,3165,3165,3165,2018_11_17_07_31,meal,3,0,,0,,,home,7,4,3,-0.517984065,0.058190094,10.41874912,-0.543204753,0.243863932,0.596370443,,,,
